id,name,handle,location,contact_phone,contact_email,wallet,amount_inr,date,source_channel,snippet
6053,Priya Gupta,@priya_gupta_59,"Indore, Madhya Pradesh",+917064328764,priya.gupta259@secure-mail.org,0xb086ef2d7e5cb0c15384215cdcbfbb6a56cab3f4,75000,2025-01-11T23:35:33,Metro Corridor Relay,"Consignment transit record #6053. Operative Contact: Priya Gupta (@priya_gupta_59), Phone: +917064328764, Email: priya.gupta259@secure-mail.org, Location Corridor: Indore, Madhya Pradesh. Escrow settlement wallet: 0xb086ef2d7e5cb0c15384215cdcbfbb6a56cab3f4. Valuation: INR 75,000."
6054,Ananya Mehta,@ananya_mehta_73,"Surat, Gujarat",+918144638242,ananya.mehta511@secure-mail.org,0x8476a7998fa556408b5235f61cef5c7e09e5bf9e,120000,2025-02-27T07:13:35,Darknet Market Relay,"Consignment transit record #6054. Operative Contact: Ananya Mehta (@ananya_mehta_73), Phone: +918144638242, Email: ananya.mehta511@secure-mail.org, Location Corridor: Surat, Gujarat. Escrow settlement wallet: 0x8476a7998fa556408b5235f61cef5c7e09e5bf9e. Valuation: INR 120,000."
6055,Pooja Bhatia,@pooja_bhatia_65,"Madurai, Tamil Nadu",+917472549266,pooja.bhatia12@secure-mail.org,0x905a1a2fdd40421831ba318ecdd5973d458e6874,75000,2025-08-07T10:13:06,CyberShield Advisory,"Consignment transit record #6055. Operative Contact: Pooja Bhatia (@pooja_bhatia_65), Phone: +917472549266, Email: pooja.bhatia12@secure-mail.org, Location Corridor: Madurai, Tamil Nadu. Escrow settlement wallet: 0x905a1a2fdd40421831ba318ecdd5973d458e6874. Valuation: INR 75,000."
6056,Karan Deshmukh,@karan_deshmukh_82,"Srinagar, Jammu & Kashmir",+917542178809,karan.deshmukh523@secure-mail.org,0x8c9cf982797cf20b4a29ecccd80de47cdb359774,50000,2025-08-30T17:36:46,Freight & Escrow Hub,"Consignment transit record #6056. Operative Contact: Karan Deshmukh (@karan_deshmukh_82), Phone: +917542178809, Email: karan.deshmukh523@secure-mail.org, Location Corridor: Srinagar, Jammu & Kashmir. Escrow settlement wallet: 0x8c9cf982797cf20b4a29ecccd80de47cdb359774. Valuation: INR 50,000."
6057,Priya Chopra,@priya_chopra_93,"Indore, Madhya Pradesh",+916166923868,priya.chopra379@secure-mail.org,0x81f2221145d45e3fbbf780d1333588a2780ac9a6,50000,2025-07-08T23:15:29,Freight & Escrow Hub,"Consignment transit record #6057. Operative Contact: Priya Chopra (@priya_chopra_93), Phone: +916166923868, Email: priya.chopra379@secure-mail.org, Location Corridor: Indore, Madhya Pradesh. Escrow settlement wallet: 0x81f2221145d45e3fbbf780d1333588a2780ac9a6. Valuation: INR 50,000."
6058,Imran Nair,@imran_nair_88,"Guwahati, Assam",+918486767723,imran.nair543@secure-mail.org,0x27475663e5eb6c311e68aff1eee6e310464650a9,50000,2025-01-07T15:47:24,Global Trade Intercepts,"Consignment transit record #6058. Operative Contact: Imran Nair (@imran_nair_88), Phone: +918486767723, Email: imran.nair543@secure-mail.org, Location Corridor: Guwahati, Assam. Escrow settlement wallet: 0x27475663e5eb6c311e68aff1eee6e310464650a9. Valuation: INR 50,000."
6059,Kavita Patel,@kavita_patel_39,"Agra, Uttar Pradesh",+919794175911,kavita.patel63@secure-mail.org,0xa8bd7985ec6886c629aba6ba7463ff29bded3828,75000,2025-09-01T21:45:11,CyberShield Advisory,"Consignment transit record #6059. Operative Contact: Kavita Patel (@kavita_patel_39), Phone: +919794175911, Email: kavita.patel63@secure-mail.org, Location Corridor: Agra, Uttar Pradesh. Escrow settlement wallet: 0xa8bd7985ec6886c629aba6ba7463ff29bded3828. Valuation: INR 75,000."
6060,Farhan Sharma,@farhan_sharma_73,"Kolkata, West Bengal",+916870935280,farhan.sharma487@secure-mail.org,0xf3b9fb307bb31710363cd26676fb7dbc62a1779a,75000,2026-02-11T09:05:47,Public Transit Logistics,"Consignment transit record #6060. Operative Contact: Farhan Sharma (@farhan_sharma_73), Phone: +916870935280, Email: farhan.sharma487@secure-mail.org, Location Corridor: Kolkata, West Bengal. Escrow settlement wallet: 0xf3b9fb307bb31710363cd26676fb7dbc62a1779a. Valuation: INR 75,000."
6061,Riya Patel,@riya_patel_93,"Meerut, Uttar Pradesh",+918336691164,riya.patel595@secure-mail.org,0x3917e8e035b0e461f65e8c78cbc5450584cb0665,75000,2026-01-01T13:44:57,Northern Route Dispatch,"Consignment transit record #6061. Operative Contact: Riya Patel (@riya_patel_93), Phone: +918336691164, Email: riya.patel595@secure-mail.org, Location Corridor: Meerut, Uttar Pradesh. Escrow settlement wallet: 0x3917e8e035b0e461f65e8c78cbc5450584cb0665. Valuation: INR 75,000."
6062,Rohan Gupta,@rohan_gupta_54,"Patna, Bihar",+917627800522,rohan.gupta839@secure-mail.org,0xafdfef317e9fc10a7c95bff2ed2a30fa4c8756b2,850000,2025-05-11T09:16:10,Freight & Escrow Hub,"Consignment transit record #6062. Operative Contact: Rohan Gupta (@rohan_gupta_54), Phone: +917627800522, Email: rohan.gupta839@secure-mail.org, Location Corridor: Patna, Bihar. Escrow settlement wallet: 0xafdfef317e9fc10a7c95bff2ed2a30fa4c8756b2. Valuation: INR 850,000."
6063,Tanvi Patel,@tanvi_patel_79,"Visakhapatnam, Andhra Pradesh",+917241563838,tanvi.patel688@secure-mail.org,0xc0c6cc09e6f9dbb26583127a546695f8c7a15f85,50000,2026-02-10T09:29:17,CyberShield Advisory,"Consignment transit record #6063. Operative Contact: Tanvi Patel (@tanvi_patel_79), Phone: +917241563838, Email: tanvi.patel688@secure-mail.org, Location Corridor: Visakhapatnam, Andhra Pradesh. Escrow settlement wallet: 0xc0c6cc09e6f9dbb26583127a546695f8c7a15f85. Valuation: INR 50,000."
6064,Sameer Yadav,@sameer_yadav_42,"Coimbatore, Tamil Nadu",+916730418479,sameer.yadav546@secure-mail.org,0x525cbb3f2c3f4beb544f2c3ec25ff6984aa7df5e,850000,2025-06-10T12:42:46,Public Transit Logistics,"Consignment transit record #6064. Operative Contact: Sameer Yadav (@sameer_yadav_42), Phone: +916730418479, Email: sameer.yadav546@secure-mail.org, Location Corridor: Coimbatore, Tamil Nadu. Escrow settlement wallet: 0x525cbb3f2c3f4beb544f2c3ec25ff6984aa7df5e. Valuation: INR 850,000."
6065,Pooja Gupta,@pooja_gupta_71,"Howrah, West Bengal",+916886752522,pooja.gupta938@secure-mail.org,0x0527e6215d4a33bd9313a7ab16f374d70cb2122b,50000,2025-04-29T23:10:27,Public Transit Logistics,"Consignment transit record #6065. Operative Contact: Pooja Gupta (@pooja_gupta_71), Phone: +916886752522, Email: pooja.gupta938@secure-mail.org, Location Corridor: Howrah, West Bengal. Escrow settlement wallet: 0x0527e6215d4a33bd9313a7ab16f374d70cb2122b. Valuation: INR 50,000."
6066,Aarav Gupta,@aarav_gupta_21,"Nashik, Maharashtra",+917743836663,aarav.gupta495@secure-mail.org,0x817b7556fe30a38f9fc357c70bd2b9590402fb88,120000,2025-07-13T00:19:24,Supply Chain Monitor,"Consignment transit record #6066. Operative Contact: Aarav Gupta (@aarav_gupta_21), Phone: +917743836663, Email: aarav.gupta495@secure-mail.org, Location Corridor: Nashik, Maharashtra. Escrow settlement wallet: 0x817b7556fe30a38f9fc357c70bd2b9590402fb88. Valuation: INR 120,000."
6067,Imran Patel,@imran_patel_24,"Bareilly, Uttar Pradesh",+918821602714,imran.patel250@secure-mail.org,0x139829430785f547262afea8f6eeb100d53d39a5,50000,2025-01-17T09:57:20,Global Trade Intercepts,"Consignment transit record #6067. Operative Contact: Imran Patel (@imran_patel_24), Phone: +918821602714, Email: imran.patel250@secure-mail.org, Location Corridor: Bareilly, Uttar Pradesh. Escrow settlement wallet: 0x139829430785f547262afea8f6eeb100d53d39a5. Valuation: INR 50,000."
6068,Siddharth Malhotra,@siddharth_malhotra_62,"Hubli-Dharwad, Karnataka",+919617633711,siddharth.malhotra515@secure-mail.org,0xd93af4126500016cf84768e315df777d07c5e278,75000,2025-08-29T07:32:45,Northern Route Dispatch,"Consignment transit record #6068. Operative Contact: Siddharth Malhotra (@siddharth_malhotra_62), Phone: +919617633711, Email: siddharth.malhotra515@secure-mail.org, Location Corridor: Hubli-Dharwad, Karnataka. Escrow settlement wallet: 0xd93af4126500016cf84768e315df777d07c5e278. Valuation: INR 75,000."
6069,Karan Nair,@karan_nair_20,"Aurangabad, Maharashtra",+917625263096,karan.nair219@secure-mail.org,0xccfb4995ff98d1f575c36bc96b679ee087d26322,500000,2025-10-16T23:33:39,CyberShield Advisory,"Consignment transit record #6069. Operative Contact: Karan Nair (@karan_nair_20), Phone: +917625263096, Email: karan.nair219@secure-mail.org, Location Corridor: Aurangabad, Maharashtra. Escrow settlement wallet: 0xccfb4995ff98d1f575c36bc96b679ee087d26322. Valuation: INR 500,000."
6070,Aditya Saxena,@aditya_saxena_36,"Allahabad, Uttar Pradesh",+918582946687,aditya.saxena25@secure-mail.org,0x365189986b6dbaa24a6423b27736e50cfdb5ff76,1500000,2025-03-12T17:39:53,CyberShield Advisory,"Consignment transit record #6070. Operative Contact: Aditya Saxena (@aditya_saxena_36), Phone: +918582946687, Email: aditya.saxena25@secure-mail.org, Location Corridor: Allahabad, Uttar Pradesh. Escrow settlement wallet: 0x365189986b6dbaa24a6423b27736e50cfdb5ff76. Valuation: INR 1,500,000."
6071,Kabir Rao,@kabir_rao_92,"Pune, Maharashtra",+917838410805,kabir.rao793@secure-mail.org,0xace708949fa294e9be3235f2cc2820129a4368d5,1500000,2025-12-15T15:28:14,Freight & Escrow Hub,"Consignment transit record #6071. Operative Contact: Kabir Rao (@kabir_rao_92), Phone: +917838410805, Email: kabir.rao793@secure-mail.org, Location Corridor: Pune, Maharashtra. Escrow settlement wallet: 0xace708949fa294e9be3235f2cc2820129a4368d5. Valuation: INR 1,500,000."
6072,Kabir Mehta,@kabir_mehta_22,"Nashik, Maharashtra",+917244819149,kabir.mehta129@secure-mail.org,0x2dbbf0d9ff74352c087402948ef2a7fe27f9b162,75000,2025-04-21T09:45:23,Global Trade Intercepts,"Consignment transit record #6072. Operative Contact: Kabir Mehta (@kabir_mehta_22), Phone: +917244819149, Email: kabir.mehta129@secure-mail.org, Location Corridor: Nashik, Maharashtra. Escrow settlement wallet: 0x2dbbf0d9ff74352c087402948ef2a7fe27f9b162. Valuation: INR 75,000."
6073,Siddharth Saxena,@siddharth_saxena_28,"Dhanbad, Jharkhand",+916510544892,siddharth.saxena297@secure-mail.org,0xcb3c854fbe3f2a97e5ca7203601216a75f532433,120000,2025-02-18T19:51:30,Encrypted Comm Desk,"Consignment transit record #6073. Operative Contact: Siddharth Saxena (@siddharth_saxena_28), Phone: +916510544892, Email: siddharth.saxena297@secure-mail.org, Location Corridor: Dhanbad, Jharkhand. Escrow settlement wallet: 0xcb3c854fbe3f2a97e5ca7203601216a75f532433. Valuation: INR 120,000."
6074,Ananya Reddy,@ananya_reddy_12,"Kota, Rajasthan",+916249884631,ananya.reddy168@secure-mail.org,0xa7eac9441ff413ed5cac203307691b742c4c43fe,250000,2025-08-29T11:26:50,Darknet Market Relay,"Consignment transit record #6074. Operative Contact: Ananya Reddy (@ananya_reddy_12), Phone: +916249884631, Email: ananya.reddy168@secure-mail.org, Location Corridor: Kota, Rajasthan. Escrow settlement wallet: 0xa7eac9441ff413ed5cac203307691b742c4c43fe. Valuation: INR 250,000."
6075,Pooja Chopra,@pooja_chopra_83,"Varanasi, Uttar Pradesh",+918830921016,pooja.chopra908@secure-mail.org,0x8d8866f86b4b1c0c76d9f1c957444757037ed27f,850000,2025-09-05T10:13:02,Northern Route Dispatch,"Consignment transit record #6075. Operative Contact: Pooja Chopra (@pooja_chopra_83), Phone: +918830921016, Email: pooja.chopra908@secure-mail.org, Location Corridor: Varanasi, Uttar Pradesh. Escrow settlement wallet: 0x8d8866f86b4b1c0c76d9f1c957444757037ed27f. Valuation: INR 850,000."
6076,Ananya Malhotra,@ananya_malhotra_87,"Howrah, West Bengal",+916469259916,ananya.malhotra213@secure-mail.org,0xf88b54acef761e1f8a8a57e147a8a3a9e2ef81d6,850000,2025-11-29T08:27:06,Public Transit Logistics,"Consignment transit record #6076. Operative Contact: Ananya Malhotra (@ananya_malhotra_87), Phone: +916469259916, Email: ananya.malhotra213@secure-mail.org, Location Corridor: Howrah, West Bengal. Escrow settlement wallet: 0xf88b54acef761e1f8a8a57e147a8a3a9e2ef81d6. Valuation: INR 850,000."
6077,Riya Chopra,@riya_chopra_70,"Kota, Rajasthan",+917076986258,riya.chopra652@secure-mail.org,0x4ef32bf646c4d9aa7aae3d68d2f0d21e10830602,250000,2026-02-25T14:37:22,Metro Corridor Relay,"Consignment transit record #6077. Operative Contact: Riya Chopra (@riya_chopra_70), Phone: +917076986258, Email: riya.chopra652@secure-mail.org, Location Corridor: Kota, Rajasthan. Escrow settlement wallet: 0x4ef32bf646c4d9aa7aae3d68d2f0d21e10830602. Valuation: INR 250,000."
6078,Rohan Patel,@rohan_patel_64,"Jabalpur, Madhya Pradesh",+916719225854,rohan.patel891@secure-mail.org,0xecd3af71caafa81341637c9ac5cf52d27c975f8a,500000,2025-12-22T19:21:18,Encrypted Comm Desk,"Consignment transit record #6078. Operative Contact: Rohan Patel (@rohan_patel_64), Phone: +916719225854, Email: rohan.patel891@secure-mail.org, Location Corridor: Jabalpur, Madhya Pradesh. Escrow settlement wallet: 0xecd3af71caafa81341637c9ac5cf52d27c975f8a. Valuation: INR 500,000."
6079,Farhan Chopra,@farhan_chopra_84,"Kota, Rajasthan",+919620077119,farhan.chopra39@secure-mail.org,0x9222d6f8355e710255372c1dad5d5e5870582a1e,850000,2025-07-17T23:55:19,Encrypted Comm Desk,"Consignment transit record #6079. Operative Contact: Farhan Chopra (@farhan_chopra_84), Phone: +919620077119, Email: farhan.chopra39@secure-mail.org, Location Corridor: Kota, Rajasthan. Escrow settlement wallet: 0x9222d6f8355e710255372c1dad5d5e5870582a1e. Valuation: INR 850,000."
6080,Neha Joshi,@neha_joshi_72,"Bhopal, Madhya Pradesh",+919132481316,neha.joshi358@secure-mail.org,0xd0b8e9e2aa1e293f089c217801ff6148e935caf4,850000,2025-07-18T22:41:56,Encrypted Comm Desk,"Consignment transit record #6080. Operative Contact: Neha Joshi (@neha_joshi_72), Phone: +919132481316, Email: neha.joshi358@secure-mail.org, Location Corridor: Bhopal, Madhya Pradesh. Escrow settlement wallet: 0xd0b8e9e2aa1e293f089c217801ff6148e935caf4. Valuation: INR 850,000."
6081,Nikhil Chawla,@nikhil_chawla_73,"Ahmedabad, Gujarat",+919188999907,nikhil.chawla965@secure-mail.org,0x40dd41fd705a2d6ece5d233bffbe5c1b71339cd8,75000,2025-08-04T18:08:33,Global Trade Intercepts,"Consignment transit record #6081. Operative Contact: Nikhil Chawla (@nikhil_chawla_73), Phone: +919188999907, Email: nikhil.chawla965@secure-mail.org, Location Corridor: Ahmedabad, Gujarat. Escrow settlement wallet: 0x40dd41fd705a2d6ece5d233bffbe5c1b71339cd8. Valuation: INR 75,000."
6082,Siddharth Chopra,@siddharth_chopra_52,"Nashik, Maharashtra",+917547736442,siddharth.chopra734@secure-mail.org,0x018b74ff869ae4d689c43663d3ce6be68b3cb9fa,25000,2025-06-05T06:07:09,CyberShield Advisory,"Consignment transit record #6082. Operative Contact: Siddharth Chopra (@siddharth_chopra_52), Phone: +917547736442, Email: siddharth.chopra734@secure-mail.org, Location Corridor: Nashik, Maharashtra. Escrow settlement wallet: 0x018b74ff869ae4d689c43663d3ce6be68b3cb9fa. Valuation: INR 25,000."
6083,Priya Deshmukh,@priya_deshmukh_30,"Chennai, Tamil Nadu",+916338426093,priya.deshmukh598@secure-mail.org,0x7f1e2768ff23d2b9c6bdb9c71c471859ab5ce9d8,250000,2025-12-25T08:26:39,Global Trade Intercepts,"Consignment transit record #6083. Operative Contact: Priya Deshmukh (@priya_deshmukh_30), Phone: +916338426093, Email: priya.deshmukh598@secure-mail.org, Location Corridor: Chennai, Tamil Nadu. Escrow settlement wallet: 0x7f1e2768ff23d2b9c6bdb9c71c471859ab5ce9d8. Valuation: INR 250,000."
6084,Priya Nair,@priya_nair_33,"Ghaziabad, Uttar Pradesh",+916740157121,priya.nair907@secure-mail.org,0x20ca61514cb27ce32f7fd37b2ceecd4791a8ce41,50000,2025-03-14T05:39:10,Supply Chain Monitor,"Consignment transit record #6084. Operative Contact: Priya Nair (@priya_nair_33), Phone: +916740157121, Email: priya.nair907@secure-mail.org, Location Corridor: Ghaziabad, Uttar Pradesh. Escrow settlement wallet: 0x20ca61514cb27ce32f7fd37b2ceecd4791a8ce41. Valuation: INR 50,000."
6085,Aarav Saxena,@aarav_saxena_83,"Ghaziabad, Uttar Pradesh",+919509962706,aarav.saxena2@secure-mail.org,0xf2412718320e93bba8ae02611af958c04f614316,75000,2025-08-10T04:59:04,Northern Route Dispatch,"Consignment transit record #6085. Operative Contact: Aarav Saxena (@aarav_saxena_83), Phone: +919509962706, Email: aarav.saxena2@secure-mail.org, Location Corridor: Ghaziabad, Uttar Pradesh. Escrow settlement wallet: 0xf2412718320e93bba8ae02611af958c04f614316. Valuation: INR 75,000."
6086,Sneha Singh,@sneha_singh_16,"Jodhpur, Rajasthan",+917348918289,sneha.singh590@secure-mail.org,0xc67acef6916887ef552bcb48d55e658f67c897be,120000,2025-08-05T01:01:17,CyberShield Advisory,"Consignment transit record #6086. Operative Contact: Sneha Singh (@sneha_singh_16), Phone: +917348918289, Email: sneha.singh590@secure-mail.org, Location Corridor: Jodhpur, Rajasthan. Escrow settlement wallet: 0xc67acef6916887ef552bcb48d55e658f67c897be. Valuation: INR 120,000."
6087,Aditya Bhatia,@aditya_bhatia_91,"Indore, Madhya Pradesh",+917721574016,aditya.bhatia660@secure-mail.org,0x48abb3807595a3a9e9c8bbb2f1b8572af8ce3495,1500000,2025-11-11T13:54:07,Darknet Market Relay,"Consignment transit record #6087. Operative Contact: Aditya Bhatia (@aditya_bhatia_91), Phone: +917721574016, Email: aditya.bhatia660@secure-mail.org, Location Corridor: Indore, Madhya Pradesh. Escrow settlement wallet: 0x48abb3807595a3a9e9c8bbb2f1b8572af8ce3495. Valuation: INR 1,500,000."
6088,Dev Deshmukh,@dev_deshmukh_69,"Guwahati, Assam",+919963873327,dev.deshmukh349@secure-mail.org,0x99118d4df2e47b8656d253e674990ad6d8b5e27c,500000,2025-06-22T07:37:45,CyberShield Advisory,"Consignment transit record #6088. Operative Contact: Dev Deshmukh (@dev_deshmukh_69), Phone: +919963873327, Email: dev.deshmukh349@secure-mail.org, Location Corridor: Guwahati, Assam. Escrow settlement wallet: 0x99118d4df2e47b8656d253e674990ad6d8b5e27c. Valuation: INR 500,000."
6089,Rohan Chawla,@rohan_chawla_40,"Meerut, Uttar Pradesh",+918133560467,rohan.chawla780@secure-mail.org,0xa3bae6a7f94d19c44bbc51607a2ee63c7a28246f,75000,2025-03-20T07:49:18,Public Transit Logistics,"Consignment transit record #6089. Operative Contact: Rohan Chawla (@rohan_chawla_40), Phone: +918133560467, Email: rohan.chawla780@secure-mail.org, Location Corridor: Meerut, Uttar Pradesh. Escrow settlement wallet: 0xa3bae6a7f94d19c44bbc51607a2ee63c7a28246f. Valuation: INR 75,000."
6090,Aditya Chopra,@aditya_chopra_95,"Patna, Bihar",+917530200984,aditya.chopra724@secure-mail.org,0x46ce7ffe51c2f0f647e4ff5c007d9768f6bc01d4,1500000,2025-01-12T05:43:20,Darknet Market Relay,"Consignment transit record #6090. Operative Contact: Aditya Chopra (@aditya_chopra_95), Phone: +917530200984, Email: aditya.chopra724@secure-mail.org, Location Corridor: Patna, Bihar. Escrow settlement wallet: 0x46ce7ffe51c2f0f647e4ff5c007d9768f6bc01d4. Valuation: INR 1,500,000."
6091,Ananya Yadav,@ananya_yadav_17,"Meerut, Uttar Pradesh",+919360147503,ananya.yadav923@secure-mail.org,0x18647ba077653d04a5bb40d69174fe847934450d,250000,2026-01-21T01:09:26,Darknet Market Relay,"Consignment transit record #6091. Operative Contact: Ananya Yadav (@ananya_yadav_17), Phone: +919360147503, Email: ananya.yadav923@secure-mail.org, Location Corridor: Meerut, Uttar Pradesh. Escrow settlement wallet: 0x18647ba077653d04a5bb40d69174fe847934450d. Valuation: INR 250,000."
6092,Neha Saxena,@neha_saxena_22,"Ghaziabad, Uttar Pradesh",+917804749522,neha.saxena376@secure-mail.org,0x67a9ce5fdd7be931ef139e7e21abab7138309b2d,120000,2025-04-15T12:26:20,Metro Corridor Relay,"Consignment transit record #6092. Operative Contact: Neha Saxena (@neha_saxena_22), Phone: +917804749522, Email: neha.saxena376@secure-mail.org, Location Corridor: Ghaziabad, Uttar Pradesh. Escrow settlement wallet: 0x67a9ce5fdd7be931ef139e7e21abab7138309b2d. Valuation: INR 120,000."
6093,Farhan Kapoor,@farhan_kapoor_95,"Mysore, Karnataka",+916666995759,farhan.kapoor571@secure-mail.org,0x0e0f0cfd77fe00af73e320603902656d35c4b191,75000,2025-04-17T11:50:31,CyberShield Advisory,"Consignment transit record #6093. Operative Contact: Farhan Kapoor (@farhan_kapoor_95), Phone: +916666995759, Email: farhan.kapoor571@secure-mail.org, Location Corridor: Mysore, Karnataka. Escrow settlement wallet: 0x0e0f0cfd77fe00af73e320603902656d35c4b191. Valuation: INR 75,000."
